レースコード,レース場,レース回,天気,風向,風速,波の高さ,スタンド距離,枠,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター2連対率,ボート2連対率,展示タイム,順位,結果,3連複_結果,全国勝率_Zスコア,全国2連対率_Zスコア,当地勝率_Zスコア,当地2連対率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240611MYJ03,宮島,03R,曇り,右横風,3.0,3.0,40.0,4,52,A1,6.67,53.28,7.78,61.11,33.73,46.02,6.76,4,0,0,-0.9277934818045229,0.06010862787559699,0.5972542624338317,0.37460767540160517,-1.0186960792874946,1.4697221534563574,0.3715330534635479
20240611MYJ04,宮島,04R,曇り,右横風,3.0,3.0,40.0,4,52,A1,6.81,45.16,7.28,50.0,30.77,29.69,6.7,3,0,1,-0.20740654502420364,-0.5849653821512268,0.02574417203284612,-0.4931214274943149,-0.678923721111128,-1.2614254041558488,0.0
20240611MYJ05,宮島,05R,晴,右横風,2.0,2.0,40.0,4,54,A1,6.75,46.36,7.43,52.38,28.57,34.25,6.71,2,0,1,0.030140623420044244,-0.031938605019343126,-0.1278704916381987,-0.4120485610391248,-1.0452041143102166,0.527627477966162,1.3880441875770841
20240611MYJ06,宮島,06R,晴,右横風,3.0,3.0,40.0,4,53,A1,6.84,45.54,7.69,43.75,46.86,44.89,6.65,6,0,0,0.5703276347551614,-0.1061319190557312,0.8830491784320309,-0.19184647977466007,1.7052552285630997,1.650001905990241,-0.5929270612815629
20240611MYJ07,宮島,07R,晴,右横風,3.0,3.0,40.0,4,54,A1,6.71,42.57,7.83,61.11,40.23,32.99,6.65,1,1,1,-0.45287972885115374,-1.5498221504187852,1.0562087426517823,1.0364441352455884,0.7948136049323261,-0.6856453016216091,-1.5498260496951572
20240611MYJ08,宮島,08R,晴,右横風,4.0,4.0,40.0,4,53,A1,6.38,41.35,6.46,50.0,36.42,41.06,6.76,2,0,1,-1.1881485249390733,-1.2281463046856858,-0.3879024770030221,0.3471346714815637,-0.057968991936182546,0.3246757238071951,0.8932896514651294
20240611MYJ09,宮島,09R,晴,右向かい風,3.0,3.0,40.0,4,55,A1,7.55,56.78,6.89,38.89,39.57,40.61,6.71,3,0,1,1.7198624165097987,1.6348641267877664,0.0846413707762323,-0.4179976692389421,1.2554609927095675,1.838817064526447,-0.9507653770830788
20240611MYJ10,宮島,10R,晴,右横風,3.0,3.0,40.0,4,52,A1,7.85,59.43,7.03,58.06,27.14,32.35,6.75,3,0,1,1.0196796280100922,0.9568210609680043,0.25876764793383594,0.5648486138787562,-1.5515192934695243,-0.41195207353782765,0.5014525865840764
20240611MYJ11,宮島,11R,晴,右横風,2.0,2.0,40.0,4,51,A1,7.16,49.59,7.68,65.0,31.84,38.92,6.76,5,0,0,0.47709806748411515,0.09607774538439376,0.5496327660889302,0.4943673887815501,-0.3672484606344751,0.6757972462826287,-0.036750799797989314
20240611MYJ12,宮島,12R,晴,右横風,3.0,3.0,40.0,4,53,A1,6.76,51.14,7.59,64.86,35.23,27.98,6.73,4,0,0,-0.3305114268735962,0.2259567865710311,0.3403737645237116,0.5411623719486373,0.1225884847966992,-1.3245810870466035,-0.18257418583501972
20240611KJM01,児島,01R,晴,左向かい風,3.0,3.0,43.0,4,56,B1,3.95,14.89,3.96,17.39,49.25,37.8,6.7,6,0,0,-1.0465116500695555,-0.9969735517909418,0.13328113323081342,0.06277895300084799,1.623857177075579,1.2512214301745757,-1.062915947249974
20240611KJM02,児島,02R,晴,左向かい風,4.0,3.0,43.0,4,54,B1,4.56,21.51,4.95,27.69,32.12,38.28,6.77,2,0,1,-0.19591092365273036,-0.626125961105906,-0.1991681204196605,-0.1656422767577274,0.39105059069200326,1.3768248743517981,0.326550258138074
20240611KJM03,児島,03R,晴,左向かい風,3.0,3.0,43.0,4,51,B1,5.16,34.23,0.0,0.0,35.82,30.65,6.93,4,0,0,0.02612619484674876,0.12341458142041152,-1.7696278669770973,-1.3423587741127072,0.5843108517111782,-0.3658954526204161,1.7516851231636659
20240611KJM04,児島,04R,晴,左向かい風,3.0,3.0,43.0,4,52,A1,5.47,36.17,3.9,30.0,22.22,36.22,6.68,1,1,1,0.05697617754278508,-0.019801190127702303,-0.9618906345768226,-0.04526175082574322,-1.0901722914385081,0.8771203619326292,-1.8219967429025572
20240611KJM05,児島,05R,晴,左向かい風,3.0,3.0,43.0,4,52,A2,5.65,35.9,5.55,20.0,27.07,29.13,6.82,6,0,0,0.11452724208272004,0.04046272807776407,-0.22429318830684308,-1.3055690442839902,-0.5882537789655538,-0.2306075469670849,1.5537971921347198
20240611KJM06,児島,06R,晴,左向かい風,4.0,3.0,43.0,4,61,B1,4.74,30.85,3.93,20.0,40.15,41.94,6.73,5,0,0,-0.9633973785045689,-0.8789056408811979,-1.3415397657166601,-1.542300269504683,1.0533808594377116,0.45794684559666715,-0.06314460253533342
20240611KJM07,児島,07R,晴,向かい風,2.0,3.0,43.0,4,50,A2,4.37,26.09,5.36,36.0,30.15,36.72,6.84,1,1,1,-0.9515687925085171,-0.6352744539621157,-0.06576984623879917,-0.05025912600462192,-0.42073393205153425,0.9348182421565231,0.6083507495196279
20240611KJM08,児島,08R,晴,左向かい風,3.0,3.0,43.0,4,47,B1,5.02,25.61,6.44,44.44,32.59,34.4,6.75,1,1,1,-0.9576552342841328,-1.3652124633146705,0.9547320564844904,0.8467090598382285,-0.0914523027616682,0.33531004093372174,-0.34301384613257974
20240611KJM09,児島,09R,晴,向かい風,3.0,3.0,43.0,4,54,B1,4.9,28.75,0.0,0.0,29.93,30.08,6.84,3,0,1,-1.2599259535691634,-1.4175979029259747,-1.2470748652409083,-1.1703311954805218,0.2578224575917328,-0.34796037282083064,1.322011364630725
20240611KJM10,児島,10R,晴,向かい風,2.0,3.0,43.0,4,52,B1,4.53,23.4,5.1,30.11,22.03,37.6,6.79,5,0,0,-1.3272549483777238,-1.2221933998605803,-0.3301606455290975,-0.5059960161124591,-1.5502888352682025,0.4304045584569083,0.34687296754717617
20240611KJM11,児島,11R,晴,向かい風,2.0,3.0,43.0,4,54,A2,5.99,46.09,5.55,39.47,37.68,28.23,6.81,5,0,0,0.5643113585467499,1.2482829569385288,-0.8125899393736622,-0.29050393514429546,0.907965249272976,-1.0237021961115744,1.7396006680251843
20240611KJM12,児島,12R,晴,向かい風,3.0,3.0,43.0,4,53,A2,6.78,51.59,5.17,31.94,41.48,40.32,6.69,1,1,1,1.2121542267574534,1.6501098506193157,-0.9239458778986496,-0.929886416652948,0.7671867784349893,1.4505065875729437,-0.2655803369237029
20240611SME01,住之江,01R,晴,左向かい風,1.0,1.0,45.0,4,55,B1,3.6,10.45,4.0,20.83,29.82,44.0,6.97,5,0,0,-0.6412676385126216,-1.0855625210521134,0.353681276692322,0.46578931364982473,0.9860662144959857,1.3438428313367623,0.8208798329594121
20240611SME02,住之江,02R,晴,無風,0.0,1.0,45.0,4,54,A2,5.05,28.72,5.48,30.43,15.91,16.0,6.95,6,0,0,-0.29496426923502955,-0.6258767315249736,0.45030781343253634,0.3342805167515164,-1.1895153533683505,-1.8435525283018392,-0.09534625892457382
20240611SME03,住之江,03R,晴,左向かい風,2.0,1.0,45.0,4,53,B1,5.23,31.52,4.71,23.53,24.07,43.4,6.9,3,0,1,0.4444864781067686,0.26455799769616106,0.3698969963126956,-0.04642678470952752,-1.0025498339208339,0.8378422767233827,-0.7913873867197752
20240611SME04,住之江,04R,晴,左向かい風,2.0,1.0,45.0,4,53,B2,2.31,6.76,0.0,0.0,44.44,17.65,6.92,1,1,1,-1.4400877970116992,-0.8979208185823785,-1.8214866381741863,-1.255821065117271,1.605067034488899,-1.3265241919672484,-0.8111071056538146
20240611SME05,住之江,05R,晴,無風,0.0,1.0,45.0,4,56,B1,4.55,24.77,4.39,25.51,36.67,25.58,6.88,4,0,0,-0.49956481581344325,-0.5141999648259172,-0.4548680422490137,0.03621487775095643,0.8277186072128443,-0.5043147904084514,-0.23931099477597054
20240611SME06,住之江,06R,晴,左向かい風,1.0,1.0,45.0,4,54,A1,5.76,38.38,4.0,14.29,51.92,33.33,6.97,5,0,0,0.8722956055450966,0.8782346431756326,-0.8947200215668359,-0.8317993667707094,1.270940688328849,0.8745118853291781,1.0876188763926404
20240611SME07,住之江,07R,晴,左向かい風,2.0,1.0,45.0,4,55,A1,6.89,47.68,6.7,40.74,40.68,49.02,6.93,3,0,1,1.582365647975483,1.5501767378568336,1.2363646307345157,1.3760261434313679,1.6018699237287366,1.0756724635577628,0.29880715233361743
20240611SME08,住之江,08R,晴,無風,0.0,1.0,45.0,4,52,B1,4.7,22.12,3.74,13.04,39.34,16.67,6.93,4,0,0,0.11073340765393025,-0.322504460980459,-0.009052050318750782,-0.5626292901842203,0.022084420040061892,-1.3521036961176696,0.1735525336251523
20240611SME09,住之江,09R,晴,無風,0.0,1.0,45.0,4,53,B1,5.13,33.65,6.28,44.44,21.67,25.86,6.93,4,0,0,0.34535677546330223,0.36705030423450136,0.9485710477634202,1.1160499389368497,-0.7699520869490093,-0.040347044796498935,-0.5796736197002038
20240611SME10,住之江,10R,晴,左追い風,3.0,1.0,45.0,4,58,B1,4.7,29.55,0.0,0.0,26.32,24.44,6.97,6,0,0,-0.6638602057112378,-0.3272451127948877,-1.9863584709454902,-1.9122521358789073,-0.1891113258907921,-0.42140792581929803,1.5433372164823564
20240611SME11,住之江,11R,晴,追い風,2.0,1.0,45.0,4,55,A2,5.66,36.05,0.0,0.0,23.53,26.42,6.98,3,0,1,-0.26845837113728244,-0.3089233462019819,-1.8841592183946079,-1.5846501822133239,-0.6948898760109474,-0.5415176463475626,1.2433026689899727
20240611SME12,住之江,12R,晴,追い風,2.0,1.0,45.0,4,54,A2,6.07,40.0,4.67,29.17,47.17,33.33,6.96,2,0,1,0.40828691228588176,0.3001039474614012,-0.3039284008846242,0.046641774757855574,0.7243086734625099,-0.3134439973564971,-0.24112141108520005
20240611MKN01,三国,01R,晴,左向かい風,4.0,4.0,45.0,4,56,B1,4.03,12.66,4.98,22.22,34.25,31.08,6.73,5,0,0,-0.38845156251669744,-0.8315525454461375,0.2641193714233687,0.01089538988607407,-0.5343548449230423,-0.06896835551062319,0.5000000000000128
20240611MKN02,三国,02R,晴,向かい風,3.0,3.0,45.0,4,49,B1,4.48,28.57,4.8,30.0,32.84,24.19,6.69,4,0,0,-0.2655579866884249,-0.1541136792095115,0.37919346458395875,0.18044980443339495,-0.16923920834193268,-1.4877570718239619,0.7925939239012251
20240611MKN03,三国,03R,晴,左向かい風,3.0,3.0,45.0,4,52,B1,4.05,18.03,4.83,27.78,41.56,39.74,6.75,4,0,0,0.0,-0.3620426675416604,0.2051716375559802,0.0817954703503509,1.4715079521309558,0.9525297362843863,0.9429280412722358
20240611MKN04,三国,04R,晴,右向かい風,2.0,2.0,45.0,4,50,A1,6.14,34.62,8.48,65.52,18.42,34.57,6.71,6,0,0,0.5657397314509999,0.1617274079083046,1.3912478053258857,1.3211436717315712,-1.2437880646060804,1.069871472562229,0.6593804733958044
20240611MKN05,三国,05R,晴,右向かい風,2.0,2.0,45.0,4,48,B1,4.67,25.93,3.19,15.38,36.99,25.81,6.75,1,1,1,0.39391966392190525,0.221434345235351,-0.2386206963147253,-0.27865304212533576,0.6891584048093125,-0.6321473608569864,0.3227486121839364
20240611MKN06,三国,06R,晴,右横風,2.0,2.0,45.0,4,48,A2,5.86,41.07,5.36,36.23,28.13,30.38,6.75,3,0,1,1.4503066699222764,1.3657931880856549,0.6337481512150176,0.7769626011609593,-0.4743031555616992,-0.3258280784180081,0.5715476066494084
20240611MKN07,三国,07R,晴,右横風,3.0,3.0,45.0,4,49,B2,6.34,46.67,6.2,40.0,47.83,31.51,6.84,4,0,0,1.1926060289407259,1.6399816747678193,1.1208842107290693,1.4407152039810651,1.7219764006041756,0.2744261002610178,-0.13418769776346495
20240611MKN08,三国,08R,晴,右横風,3.0,3.0,45.0,4,47,B2,1.95,3.53,1.0,0.0,53.09,35.21,6.81,2,0,1,-1.4230734435138548,-1.1380182487133026,-1.4748074359863401,-1.1846006237420996,1.7593018536133764,0.7099115136472913,0.2729247070474552
20240611MKN09,三国,09R,晴,右横風,1.0,1.0,45.0,4,47,A2,5.79,41.67,5.86,38.1,37.31,33.77,6.8,2,0,1,0.8544810142925394,0.9542927398311908,0.7034674655994628,0.23462995478415022,0.6090110081893677,0.3969269012475836,-0.3631205586088263
20240611MKN10,三国,10R,晴,右横風,3.0,3.0,45.0,4,47,B1,4.23,21.43,3.0,0.0,39.47,35.62,6.78,4,0,0,-1.112483281332522,-0.9965658573130148,-1.2104559060092313,-1.2144739317002533,0.49087785032775894,0.8156911394541699,-0.3542459542160483
20240611MKN11,三国,11R,晴,右横風,3.0,3.0,45.0,4,45,B1,2.4,6.59,1.25,0.0,42.03,36.11,6.79,6,0,0,-1.9302646245666475,-1.8539611050473124,-1.98057368652313,-1.954842364388391,1.001613523336795,0.9896190936170686,0.6099375455928344
20240611MKN12,三国,12R,晴,右横風,2.0,2.0,45.0,4,51,B1,4.66,23.21,0.0,0.0,53.52,20.0,6.79,4,0,0,-0.6954280421324248,-0.9137000435768602,-1.5270899729480432,-1.2303818754857034,1.9334417764176968,-1.689563708614535,0.059422836067700234
20240611TSU01,津,01R,晴,向かい風,3.0,2.0,40.0,4,52,B1,5.53,35.29,4.85,26.42,27.2,28.15,6.87,3,0,1,-0.07616339169621145,-0.16457656440768037,0.4118348787262725,0.3239550551866084,-1.0541807579237696,-0.3360053681716271,0.7644707871564435
20240611TSU02,津,02R,晴,向かい風,3.0,2.0,40.0,4,57,B1,5.62,35.44,4.6,15.0,21.14,38.52,6.81,6,0,0,0.7630011826527493,0.6276043416765041,-0.02287952156894754,-0.6018896227491327,-1.6695113475889836,0.8760161060067035,-1.3669418497887362
20240611TSU03,津,03R,晴,右向かい風,3.0,2.0,40.0,4,50,A2,6.27,49.0,4.78,22.22,32.09,38.06,6.75,4,0,0,0.9449914728392498,1.0373499836687532,0.2703565618762833,-0.273742768116868,-0.8482402417207452,0.12138930568154332,-0.5369495345964104
20240611TSU04,津,04R,晴,向かい風,3.0,2.0,40.0,4,56,B1,5.51,34.48,6.89,55.56,34.29,29.23,6.78,4,0,0,-0.3199261775384674,-0.5843067539174809,0.795509265618327,0.8723118950463316,-0.6853100125230305,-0.8678026167120414,-0.4512017973027598
20240611TSU05,津,05R,晴,向かい風,3.0,2.0,40.0,4,58,B1,4.42,26.73,0.0,0.0,37.58,34.0,6.83,5,0,0,-1.2000321184463707,-0.7532235368821463,-1.2290510063954323,-1.1329058918342316,0.7055472954558085,0.7505786023990868,0.25851563354616464
20240611TSU06,津,06R,晴,向かい風,3.0,2.0,40.0,4,56,B1,5.45,37.84,0.0,0.0,29.13,26.87,6.94,5,0,0,0.002247605328400663,0.16310567909681556,-0.8906464720216013,-0.8713508080343767,-0.19175395976826082,-1.41379795280621,1.5478824090462235
20240611TSU07,津,07R,晴,向かい風,3.0,2.0,40.0,4,52,A1,6.74,45.92,8.58,83.33,27.78,41.91,6.76,3,0,1,1.6986468181962426,1.3765726931869546,1.9807867464256306,1.9170650490652614,-0.06337325708794161,0.47187590862155515,-1.2619681860285068
20240611TSU08,津,08R,晴,向かい風,3.0,2.0,40.0,4,54,A2,6.1,44.34,6.69,50.0,35.29,40.3,6.83,6,0,0,0.5815074697815682,0.5099044764983501,1.2725854935145096,1.6717752442975413,0.5566333529727516,0.706877033041077,0.9821236832160807
20240611TSU09,津,09R,晴,向かい風,3.0,2.0,40.0,4,53,A2,5.34,36.75,5.5,32.14,27.54,34.56,6.78,5,0,0,-0.3159175116945007,-0.19174731861029784,0.6877621563133764,0.6339009183237679,-0.946530463071543,0.4023387265303007,-0.9396184772996361
20240611TSU10,津,10R,晴,向かい風,3.0,2.0,40.0,4,54,A2,5.88,35.29,6.33,43.59,35.0,34.07,6.79,2,0,1,0.39487578780115196,-0.1569272283270734,0.3849558058082798,-0.11953967030283943,-0.38529187839175233,0.0803274434005411,0.12713142724410365
20240611TSU11,津,11R,晴,右向かい風,3.0,2.0,40.0,4,56,A1,6.35,46.55,6.24,45.99,30.94,42.11,6.73,4,0,0,0.15988035162788947,0.15997981829033564,0.670902057310459,0.5878756821143686,-0.5306486145749771,0.6635283522969179,-0.8625819491779387
20240611TKN01,常滑,01R,晴,追い風,2.0,1.0,40.0,4,55,B1,2.55,7.46,2.77,11.43,38.1,31.25,6.78,4,0,0,-1.5323046138405536,-1.7713440985028535,-0.7032533697928894,-0.16064165304892802,1.0238920560909053,-0.3946316624169041,-0.2990208149653715
20240611TKN02,常滑,02R,晴,追い風,2.0,1.0,40.0,4,52,A2,6.0,46.3,4.0,12.5,29.84,29.82,6.76,5,0,0,1.0407927775826815,1.4314298129270882,0.49622516107314896,0.002069292554465997,-0.22302605602896067,-0.8078368100326405,-0.20412414523193712
20240611TKN03,常滑,03R,晴,右向かい風,3.0,1.0,40.0,4,44,A2,4.95,22.67,5.03,25.53,49.18,36.05,6.64,6,0,0,-0.3034785170393089,-0.6671864258527558,0.27416760204452806,-0.08339960108415019,1.405886556175739,0.23612494149752153,-1.6186892965481927
20240611TKN04,常滑,04R,晴,右向かい風,3.0,1.0,40.0,4,52,A2,6.18,43.52,5.58,35.0,28.57,29.78,6.77,3,0,1,0.9752436437527323,0.8860392483152429,0.5625145009980779,0.6119214847684985,-0.45851359377287876,-1.564696417559472,-0.9923953268977613
20240611TKN05,常滑,05R,晴,右向かい風,3.0,1.0,40.0,4,45,A2,5.8,42.17,4.67,33.33,30.83,33.2,6.75,1,1,1,0.5939316264632236,0.7930633960041571,0.39640529438111083,0.6144988509202647,-0.9059894529359923,0.8520710537100398,-1.273199695246964
20240611TKN06,常滑,06R,晴,右向かい風,3.0,1.0,40.0,4,56,A2,4.35,23.76,4.86,28.57,18.75,29.82,6.87,5,0,0,-0.777004160496375,-0.6511213103703843,0.09906442797447847,0.008810896311858852,-1.7277479901920982,-0.7131884424907312,0.8794034746883267
20240611TKN07,常滑,07R,晴,右向かい風,2.0,1.0,40.0,4,53,A1,6.6,47.5,8.43,85.71,29.09,32.48,6.85,4,0,0,1.1293271304328676,1.0954829956268815,1.5616384703515722,1.8783454981475578,-0.40742906240583215,-0.3736890010845985,0.37011660509880995
20240611TKN08,常滑,08R,晴,右向かい風,2.0,1.0,40.0,4,53,B1,4.59,21.05,4.97,26.0,34.43,38.87,6.78,4,0,0,-0.09349112740770905,-0.48438386564515434,0.503918853854666,0.3873611210902506,0.7830692208249513,0.7740326904521095,-0.7135554507215304
20240611TKN09,常滑,09R,晴,右向かい風,2.0,1.0,40.0,4,47,A2,6.1,43.62,5.7,40.0,34.13,27.15,6.76,4,0,0,0.964159886249907,1.0674745692468395,0.8970018602516107,1.1737806252708336,-0.02941544634015873,-1.3015409191976728,-0.36661778755338376
20240611TKN10,常滑,10R,晴,右向かい風,3.0,1.0,40.0,4,55,A1,5.75,39.83,7.55,65.0,41.6,40.17,6.82,3,0,1,0.4070210115584725,0.34802535123953754,1.3264635653382078,1.3888241342474412,0.46730922693906557,0.6094470052316472,0.36273812505501923
20240611TKN11,常滑,11R,晴,右向かい風,3.0,1.0,40.0,4,52,B1,4.95,32.32,5.0,15.38,42.86,26.05,6.85,5,0,0,-1.7519841342331375,-1.5608333826053893,-0.055818028787918125,-0.7192894407935417,1.0046043875297685,-1.2754549560235895,0.8890008890013155
20240611TKN12,常滑,12R,晴,右向かい風,3.0,1.0,40.0,4,57,B1,5.97,43.42,4.62,28.57,41.54,40.59,6.88,2,0,1,0.012930598216962607,0.29879816077660076,-1.6398421837294246,-1.3992602863910817,1.6672816598579967,1.5689552520208052,1.8182439134950557
20240611GMG01,蒲郡,01R,晴,右横風,6.0,2.0,41.3,4,51,A1,6.37,42.74,6.58,48.36,39.74,34.5,6.63,4,0,0,-1.0955058095343013,-1.2582605644473452,-0.8238304359747486,-0.7939651477893857,1.3951004408565353,0.31286904346345046,-1.2613124477737898
