レースコード,レース場,レース回,風向,風速,波の高さ,スタンド距離,級別,3連複_結果,全国勝率_Zスコア,当地勝率_Zスコア,モーター2連対率_Zスコア,ボート2連対率_Zスコア,展示タイム_Zスコア
20240611TKY09,13,8,2,2.0,2.0,45.0,2,1,-0.8835011983960838,0.0386795022732182,1.2829699964935488,1.4652721913636684,0.9625669263585136
20240611TKY10,13,9,2,2.0,2.0,45.0,0,1,1.2962603362955034,1.5982766712250271,1.4883959276284005,1.16785369853179,0.352297424312622
20240611TKY11,13,10,2,3.0,3.0,45.0,2,1,-0.3050486942496441,0.567421004900234,-0.5976143046671969,-1.6194926317353158,0.5796736197002013
20240611TKY12,13,11,2,2.0,2.0,45.0,0,1,-0.2039833768770175,-1.8406538604964997,-0.8770327129982413,-0.4712564512798007,1.0236964359734857
20240611MYJ01,9,0,5,3.0,3.0,40.0,0,1,-0.1396887848153304,-0.6261280211522428,0.4734515703318825,-0.2374134123992307,-0.2663118206456273
20240611MYJ02,9,1,4,2.0,2.0,40.0,0,1,0.7867902419405767,-0.0072026559072293,0.5341603825212379,1.100920933442083,-1.234609899270012
20240611MYJ03,9,2,1,3.0,3.0,40.0,0,0,-0.4099552594019988,-0.4341663826548512,-0.358625770438611,-0.3227700915631183,1.3622878626996977
20240611MYJ04,9,3,1,3.0,3.0,40.0,0,1,0.0305009625035608,-0.0585094818928318,-0.0969891030158746,0.2414154769739423,-0.5976143046672128
20240611MYJ05,9,4,1,2.0,2.0,40.0,0,0,-0.809491028995471,0.2023267272756303,-0.2846683307509872,-1.4589861030400426,0.408248290463838
20240611MYJ06,9,5,1,3.0,3.0,40.0,0,0,0.4581320344754598,0.6645627837684355,-0.7027122214273084,-0.6180579881197313,-0.5929270612815629
20240611MYJ07,9,6,1,3.0,3.0,40.0,0,0,-1.380730880643762,-0.9124643575571604,1.2758247203092383,0.4776886534937347,0.3099652099390361
20240611MYJ08,9,7,1,4.0,4.0,40.0,0,0,-0.6534816887164905,-0.6179376668536511,0.2325347062894631,0.7386773881017087,-1.081350630720897
20240611MYJ09,9,8,0,3.0,3.0,40.0,0,1,0.0999920009598717,-1.4630865519891905,-0.5891456079469878,-0.572152554812729,0.118845672135369
20240611MYJ10,9,9,1,3.0,3.0,40.0,0,0,1.2880163722232751,1.0084848744818662,0.1656629584337848,0.7130576052000168,0.7749721792662911
20240611MYJ11,9,10,1,2.0,2.0,40.0,0,0,-0.6238974728638401,-1.0207465655937291,-0.5284060216237662,-0.8849054851240443,0.1837539989899074
20240611MYJ12,9,11,1,3.0,3.0,40.0,0,1,-0.672419799501452,-0.6855869664577129,-1.0228015147194598,1.6379303536872398,0.9128709291752932
20240611KJM01,5,0,4,3.0,3.0,43.0,2,0,-0.2685737863010364,-0.2750695728380615,-0.710391695072794,-1.2583050306542063,-0.552716292570001
20240611KJM02,5,1,4,4.0,3.0,43.0,1,0,-0.3638345724979274,0.2232056521944472,-0.0057063176324153,0.9782142704565664,0.761950602322192
20240611KJM03,5,2,4,3.0,3.0,43.0,2,1,-1.264815197580838,0.1354420324787992,1.156117653964107,1.464582071423766,-1.1357079369962282
20240611KJM04,5,3,4,3.0,3.0,43.0,2,1,-1.2534759059412988,-0.0842647993926799,0.1402252560554367,-0.1595026504928458,1.012220412723659
20240611KJM05,5,4,4,3.0,3.0,43.0,2,0,-1.2438191175030198,-1.0093193473807989,-1.1002219924084649,0.8440350664428039,-1.3147514702678251
20240611KJM06,5,5,4,4.0,3.0,43.0,1,1,-0.0769885594053325,0.1542632995485275,0.6797931538233656,1.260607983418682,-0.2525784101413673
20240611KJM07,5,6,3,2.0,3.0,43.0,2,0,-0.8101193774058993,-1.586847017434298,0.6516508844757051,-0.0263044094113312,-1.6512377486961218
20240611KJM08,5,7,4,3.0,3.0,43.0,2,0,-0.2081859204965505,-1.4281266535433557,-1.6886833287105922,1.1031956308582775,-0.5301123076594354
20240611KJM09,5,8,3,3.0,3.0,43.0,2,0,-0.7874537209807275,-1.2470748652409085,1.41999664780753,-0.1535119291856604,0.5014525865840539
20240611KJM10,5,9,3,2.0,3.0,43.0,1,1,0.5193606319738908,-0.6232624430906429,-0.656908690086476,0.5719825985103069,-1.965613482767236
20240611KJM11,5,10,3,2.0,3.0,43.0,0,1,0.7915508317870512,1.1730128963539173,0.969472572610823,0.2853361323888085,-0.5376947519350612
20240611KJM12,5,11,3,3.0,3.0,43.0,0,1,0.0420621340515208,1.3383627790149542,0.4878541115290323,-0.3895066640755321,1.1508481266693114
20240611SME01,4,0,4,1.0,1.0,45.0,2,1,0.4060096882890562,-1.9782831850152949,0.7273014626163533,0.5595040101721339,-0.3157230126766814
20240611SME02,4,1,7,0.0,1.0,45.0,2,1,-0.6758042117916494,0.0992454720394077,1.4354007150097094,0.1347797461886284,-1.6208864017175175
20240611SME03,4,2,4,2.0,1.0,45.0,2,0,0.2031363542478894,0.9132629288272068,0.1326307983638764,-0.2205534965206408,1.3669418497887758
20240611SME04,4,3,4,2.0,1.0,45.0,2,0,-0.6336386306851475,-0.0537260568823975,-0.7408477392863424,-0.2896377797757752,0.8111071056537859
20240611SME05,4,4,7,0.0,1.0,45.0,2,1,0.7828232165324028,0.3140420229768724,0.3156012596195931,0.8308539876251839,-1.0598058340078669
20240611SME06,4,5,4,1.0,1.0,45.0,3,0,-1.7576974889698362,-1.4066136280378376,-0.853433602307778,-0.3414580029484855,1.0876188763926404
20240611SME07,4,6,4,2.0,1.0,45.0,1,0,-0.108758916753397,0.816986081291668,-1.3632553479684213,-1.6124232539001575,-0.8964214570007727
20240611SME08,4,7,7,0.0,1.0,45.0,1,1,0.8430838991833332,0.9290695281699788,-0.6487298386768034,-0.7804573004603407,-0.8677626681257614
20240611SME09,4,8,7,0.0,1.0,45.0,0,1,1.0849086582736076,0.910350236315077,0.3119216808064794,-0.3930641965921341,1.1593472394004385
20240611SME10,4,9,6,3.0,1.0,45.0,0,1,1.0163815060144756,0.3152347095381943,1.0240803633878537,1.2515498548768615,0.1403033833165756
20240611SME11,4,10,8,2.0,1.0,45.0,1,0,-0.6111711853550891,0.1344436257179191,0.2112814055412631,-0.9462001885105262,-0.9670131869921628
20240611SME12,4,11,8,2.0,1.0,45.0,0,1,0.1534501146846265,-0.8088011990483388,1.060729748978832,-0.3134439973564971,0.723364233255643
20240611MKN01,1,0,4,4.0,4.0,45.0,2,1,-0.2858037402972592,-0.5739517109777046,0.201250526009977,-0.3123860808422332,1.4999999999999938
20240611MKN02,1,1,3,3.0,3.0,45.0,2,1,0.1240816793697002,-1.3035140515975534,-0.9068552561691398,1.0280398616798725,0.1132277034144478
20240611MKN03,1,2,4,3.0,3.0,45.0,2,0,-0.0311461375266651,-0.7916356988885601,-0.837275922808598,1.4342218325520433,-1.293784986861915
20240611MKN04,1,3,0,2.0,2.0,45.0,3,1,-1.5733049264229793,-0.9462191256457608,0.9989492130571253,0.1441189780789053,1.6484511834894815
20240611MKN05,1,4,0,2.0,2.0,45.0,2,0,0.1129420015440428,0.2765830798193411,1.6217116211626117,1.1767666255953126,0.3227486121839364
20240611MKN06,1,5,1,2.0,2.0,45.0,2,1,0.026733763500872,0.2556196074603323,-0.6435532195684226,-0.3088963061884244,-0.40824829046386
20240611MKN07,1,6,1,3.0,3.0,45.0,2,1,0.4344549104774259,0.6113913876704015,-0.4975869923041661,-0.8696827142382697,0.5099132515011353
20240611MKN08,1,7,1,3.0,3.0,45.0,3,0,0.5559426966061498,0.1620093214584569,-0.948419347787071,-0.722223265772083,-0.5458494140949467
20240611MKN09,1,8,1,1.0,1.0,45.0,2,1,-0.542341830989329,0.1845160565506784,0.5838513796614957,-0.0461826789252698,1.3798581227135478
20240611MKN10,1,9,1,3.0,3.0,45.0,1,1,0.7285674822844364,1.251488309602765,1.1247078019065913,-0.1735214522577394,-1.0184571183711213
20240611MKN11,1,10,1,3.0,3.0,45.0,2,0,-0.0548370631979159,0.1221947775746919,-0.6939608606021331,0.4118365873069811,0.9759000729485284
20240611MKN12,1,11,1,2.0,2.0,45.0,0,1,0.8714139140189979,0.3820576108570532,-0.2810219460213756,0.576356142094123,-1.3667252295568837
20240611TSU01,17,0,3,3.0,2.0,40.0,2,0,-0.708905415018589,0.6491634529075145,-0.2301380527861749,1.2786158475843976,0.1274117978594147
20240611TSU02,17,1,3,3.0,2.0,40.0,2,1,-0.4970007703517912,0.6268988909891533,1.1535344835028691,-1.2570994612495243,0.3597215394181107
20240611TSU03,17,2,0,3.0,2.0,40.0,2,1,0.0972785339687467,0.048525536747025,1.2811539217058128,1.354618712074556,0.4435670068404999
20240611TSU04,17,3,3,3.0,2.0,40.0,1,1,0.3894753465685688,0.3465184428201868,0.6288498126276687,-0.8877344789333426,-0.9926439540660876
20240611TSU05,17,4,3,3.0,2.0,40.0,2,1,-0.4045052084650686,0.2661149237877471,0.2609217270926605,-1.015880069618263,-0.8494085102231461
20240611TSU06,17,5,3,3.0,2.0,40.0,2,1,-0.3618644578724499,-0.8906464720216013,0.3327921367262753,-0.0440808364389309,-1.2558291243205082
20240611TSU07,17,6,3,3.0,2.0,40.0,1,0,0.4009228514997337,-0.3474872156153423,0.7118112246396994,0.8648038456964432,-0.8292933793901468
20240611TSU08,17,7,3,3.0,2.0,40.0,2,0,0.0590836466622993,-1.1460500041025554,-1.1971920955045394,-1.2447285464601412,0.4209101499497524
20240611TSU09,17,8,3,3.0,2.0,40.0,1,1,0.2205461874093675,-1.284101541196739,0.9060631495584378,0.1507850803267125,1.8792369545992544
20240611TSU10,17,9,3,3.0,2.0,40.0,0,1,1.3155706298245642,1.6595872517068062,-0.2568612522611682,-0.1685415812440434,-1.551003412377986
20240611TSU11,17,10,0,3.0,2.0,40.0,0,0,1.3945119558654768,-1.229141288052898,-1.5325591756678043,0.821290338157724,1.5526475085202929
20240611TKN01,11,0,8,2.0,1.0,40.0,2,0,-0.252421409704592,-0.9610651957862092,-0.7115105903388506,0.7610193092333909,0.0598041629930488
20240611TKN02,11,1,8,2.0,1.0,40.0,0,1,0.8770952727589979,0.3751367246390313,1.1436691593523003,0.7650529635696705,1.3268069440075505
20240611TKN03,11,2,0,3.0,1.0,40.0,0,0,1.8991881388911556,0.8540616668005798,0.3660734449960234,-1.1023210636490974,-0.3112864031823428
20240611TKN04,11,3,0,3.0,1.0,40.0,2,0,0.0468457645470742,0.4382019040924252,0.7840383962782981,1.068374247879402,-0.7633810206905731
20240611TKN05,11,4,0,3.0,1.0,40.0,1,1,0.8632205251115364,0.8748788723645611,0.1554656457700816,-1.3093670489925735,-0.5941598577819175
20240611TKN06,11,5,0,3.0,1.0,40.0,2,1,-0.9309389470098072,-0.0405565778955922,-0.3479702607217009,-0.7001599662070711,0.3239907538325219
20240611TKN07,11,6,0,2.0,1.0,40.0,1,0,0.9935492502472364,0.5224705418366629,0.8069724010231645,0.8512399881439976,-0.5551749076481902
20240611TKN08,11,7,0,2.0,1.0,40.0,1,1,0.7569765477204817,0.875452246103445,1.05191156523473,0.7117939418899103,-0.4617123504668778
20240611TKN09,11,8,0,2.0,1.0,40.0,1,0,0.2638753372894484,0.5482641931131702,1.5902277271454095,0.2515827698560872,-0.8065591326174364
20240611TKN10,11,9,0,3.0,1.0,40.0,1,1,1.4256618319294097,0.3329957078033504,0.6380290064400232,0.9848720165750392,-1.3300397918683466
20240611TKN11,11,10,0,3.0,1.0,40.0,1,0,-0.105703792437687,-1.8372444794661604,0.4899378320722105,0.6169571017677431,-0.889000889001338
20240611TKN12,11,11,0,3.0,1.0,40.0,2,0,-1.5077077520977635,-0.8252800532494498,-0.6814682974816404,0.3442500401299421,0.0826474506134236
20240611GMG01,22,0,1,6.0,2.0,41.3,0,1,1.1243349097852031,0.1203347827828288,0.2593761585187816,1.640327699301238,1.0811249552346656
20240611GMG02,22,1,1,4.0,2.0,41.3,0,0,1.720879532185951,0.5471366590485199,-0.7632486194799468,0.1132760739119224,0.2932942300427126
20240611GMG03,22,2,1,4.0,2.0,41.3,0,1,1.1284878592545178,0.0935356400023407,-1.015660883961245,1.3884041537997256,-0.8164965809277216
20240611GMG04,22,3,3,2.0,1.0,41.3,0,1,-1.3398235453630734,-0.033693150757322,0.9776199942336706,-1.197140468425939,-0.3390317518103644
20240611GMG05,22,4,1,4.0,2.0,41.3,0,1,-0.9439881085558762,-0.0594695191105328,-0.3082217091478366,0.7663557442975522,-0.9006987721461914
20240611GMG06,22,5,3,3.0,1.0,41.3,0,1,-0.7606220094734587,-0.3816905103452871,-1.245273089574173,1.7359918683339255,0.4673827146373343
20240611GMG07,22,6,3,2.0,1.0,41.3,0,0,-0.613261818499701,0.3253255494737277,-0.6745420683623805,-0.8263197063495692,-0.035399616270226
20240611GMG08,22,7,3,3.0,1.0,41.3,0,1,1.271418244099774,0.8085552698456847,0.3026897088737431,0.227643959105852,1.245504737559071
20240611GMG09,22,8,3,2.0,1.0,41.3,0,1,0.394419014215739,0.5917896653653795,-0.5491668255148898,1.264421051503021,-1.1296201426438357
20240611GMG10,22,9,3,3.0,1.0,41.3,0,0,-1.415528196344241,0.0250246614432695,-0.5413440406351286,0.8566984503866896,1.2990716565142717
20240611GMG11,22,10,3,2.0,1.0,41.3,0,1,-1.180790508171872,-0.1371901851291158,1.2547250716219756,0.4610060816058588,-0.9507653770830504
20240611GMG12,22,11,3,3.0,1.0,41.3,0,1,-0.5712501643956783,-1.9389748351250704,1.343421164602157,-0.2547659919693936,-1.1734064839970504
20240611HMN01,18,0,3,4.0,2.0,42.7,2,1,0.4041526728107942,0.4663798612217026,1.8102074845992304,1.0245688082302455,0.1209127083516877
20240611HMN02,18,1,3,4.0,2.0,42.7,2,0,-1.2452292764405457,-1.4002861261290778,-0.2315391803543659,-1.0418867312999782,-0.7913873867197896
20240611HMN03,18,2,0,4.0,2.0,42.7,1,0,0.465567774869831,-1.4279276710340223,-0.0178701171077855,-0.5481905137384623,0.5639913341765963
20240611HMN04,18,3,0,4.0,2.0,42.7,2,0,-0.509356610139913,-0.7468791875766242,0.5171809667707769,0.7157299590665764,0.2990208149653701
20240611HMN05,18,4,0,5.0,2.0,42.7,2,1,-1.7069117307813866,-0.0139726567888382,0.2687438241382354,-0.4603674000325836,-0.2737216604520212
20240611HMN06,18,5,0,6.0,3.0,42.7,2,0,-0.1356018396228917,0.3568368624452623,0.324844486052843,-1.346208948497056,0.8886042349318668
20240611HMN07,18,6,0,5.0,2.0,42.7,1,1,0.3423421753640913,0.4056379331633499,-1.021188770439976,0.1574134904386574,0.1400280084028042
20240611HMN08,18,7,0,6.0,3.0,42.7,3,0,-1.5577370025255126,-1.7279620187925104,-1.4361054938482554,1.0049899786470582,0.6172133998483793
20240611HMN09,18,8,0,6.0,3.0,42.7,2,0,-1.0079766772402443,-0.0819120731914313,0.3435020862329926,1.0131177790071957,0.6798912261050369
20240611HMN10,18,9,0,4.0,2.0,42.7,2,0,-0.8230595713593594,-0.8393665930201826,-0.3204166269103771,-0.521072070682174,-0.858756733215899
20240611HMN11,18,10,0,5.0,2.0,42.7,0,1,1.0797314230428152,0.5812702558419501,1.047896446361862,1.7688769255097074,-0.3275068336273395
20240611HMN12,18,11,0,3.0,1.0,42.7,2,0,-0.7510757222140828,-0.0285882107767934,0.3719985591802839,0.2907982290395319,-0.2938169502971225
20240611TDA01,14,0,4,4.0,3.0,37.0,1,1,0.371647683862372,-1.2557433493793526,0.0515586942591551,-0.3509843791400072,-0.0755497356519492
20240611TDA02,14,1,4,2.0,1.0,37.0,2,0,-0.7820632282514913,0.0344338839279476,1.079843824106468,-0.1204910201448643,-0.8093446482740916
20240611TDA03,14,2,6,4.0,3.0,37.0,1,1,0.4436712640353192,0.9017027195582376,1.3776498435557365,0.1741439762107521,-1.0634624492441571
20240611TDA04,14,3,8,4.0,4.0,37.0,2,1,0.4658069255524391,-0.5699123301429395,-0.3549610585575387,0.190407333486121,-0.8287419301647422
20240611TDA05,14,4,8,3.0,3.0,37.0,2,0,-1.8930848955774893,-1.0037109666804322,1.4061506406501227,-0.0154954009395164,-0.1494035761668098
20240611TDA06,14,5,8,4.0,4.0,37.0,0,1,0.5279752201680942,0.8684115100019922,-1.1560961702681107,-0.1174188671270547,-0.4936155245166376
20240611TDA07,14,6,6,5.0,4.0,37.0,2,0,-0.8544128218435505,-1.4417592236885692,-1.20815620687738,0.8088657356668223,-0.3491282676376714
20240611TDA08,14,7,6,3.0,2.0,37.0,2,1,-1.3444715689798483,-1.8988245703875792,0.8419283850994627,-0.524674251778383,-0.6263333039314904
20240611TDA09,14,8,5,1.0,1.0,37.0,2,1,0.94089415369479,0.7958029480034663,-1.4308301736011224,0.448491048928369,-1.5553026305026671
20240611TDA10,14,9,4,2.0,1.0,37.0,1,1,0.52175860097501,0.9075541662212084,1.1895712497941058,-0.555381524152189,-0.7985957062499233
20240611TDA11,14,10,5,2.0,1.0,37.0,1,0,0.8871334568206456,0.6781236492256218,-0.4680476553901546,0.5115321217864958,0.1468050548786604
20240611TDA12,14,11,4,3.0,2.0,37.0,0,1,0.5091332434351475,0.4629383674919673,0.4290307680756343,-0.6940534579645616,-0.3691375270875882
20240611KRY01,15,0,5,2.0,1.0,47.0,2,1,0.5972980266420473,1.483104297054623,1.887326697447204,-1.9326431812697027,1.3509395646699702
20240611KRY02,15,1,5,3.0,2.0,47.0,2,1,1.2826659671240053,-1.6748787992464085,0.1215262663782959,-0.7033347037727907,0.8175064719518527
20240611KRY03,15,2,4,3.0,2.0,47.0,0,1,1.4873548604311548,-1.1513887962722156,-0.3887016168692251,-0.1889420179052658,1.3837968120433384
20240611KRY04,15,3,5,4.0,3.0,47.0,1,0,0.6946874878752413,0.7607061652509841,0.5069767909870974,0.2324664740640706,0.5391638660172016
20240611KRY05,15,4,4,5.0,4.0,47.0,1,1,0.9676081789688566,1.1297641741619062,-1.0562900861043645,1.2894152006696185,-1.8366161825770853
20240611KRY06,15,5,4,4.0,3.0,47.0,2,1,-0.387401123656408,0.4933888287109895,-0.3699319474936625,0.3037174315019085,0.1873171623163425
20240611KRY07,15,6,5,4.0,3.0,47.0,2,0,-0.5776627821970084,-0.1676704769288651,-1.7382041292893802,1.2827993221432572,-0.0347776126488996
20240611KRY08,15,7,5,4.0,3.0,47.0,2,0,-0.7531246914433618,-0.2532064842757022,0.4244633360492955,-0.5962381764924866,1.2572096830922224
20240611KRY09,15,8,5,3.0,2.0,47.0,2,0,0.3752555822528394,0.7671303699655306,1.6101240270838273,0.5873416523104215,1.4985372985307297
20240611KRY10,15,9,5,4.0,3.0,47.0,1,1,0.4897594119927931,0.4641277154728837,0.348787762332847,1.1246160071400255,0.3777486782596858
20240611KRY11,15,10,6,2.0,1.0,47.0,1,1,0.2357963059974915,0.2983091572561149,0.6176374934048733,0.2872473776327175,0.1474419561549068
20240611KRY12,15,11,6,2.0,1.0,47.0,0,1,-0.9527145585144898,0.3815496520036192,0.9952830117697684,1.6820388931500747,-0.7443314476960539
20240612FKO01,19,0,1,2.0,2.0,50.0,2,1,0.3657247032335893,0.5622015190302144,-0.5833458187239267,1.7315499495213202,-0.9778919684055222
20240612FKO02,19,1,1,2.0,2.0,50.0,1,1,1.7822603795051548,1.2194923585824038,-0.3971243402297351,-0.5401421056679171,-0.4082482904638671
20240612FKO03,19,2,1,2.0,2.0,50.0,2,1,-0.0313967486896554,0.1848519808783314,0.4578199192034314,1.2810509833641175,-1.549826049695166
20240612FKO04,19,3,1,2.0,2.0,50.0,1,1,1.1496394050617615,0.7975910429575224,1.7541196893368765,0.7717366160495831,-0.57853215429388
20240612FKO05,19,4,1,2.0,2.0,50.0,2,1,0.1918861620623859,0.1807265710691456,-0.5824498466552595,-0.6621302308617213,-0.9446324065375228
20240612FKO06,19,5,1,2.0,2.0,50.0,1,1,0.9194768202366786,-1.5474008335959943,-0.7715366552286418,-1.4530593074272804,0.7227828441299777
20240612FKO07,19,6,1,2.0,2.0,50.0,1,0,0.7915492622329522,0.9257030132785812,0.4744284558093144,1.051246128587053,-0.3435026932863463
20240612FKO08,19,7,1,2.0,2.0,50.0,2,0,-0.9447847176988926,-0.5369164148768445,0.3793763956687145,0.1661422667838195,-0.5676910022092311
20240612FKO09,19,8,1,2.0,2.0,50.0,3,0,-1.5455617036061775,-1.2188714223365764,-1.1303102413018744,-1.4043897032172656,-0.329690236697885
20240612FKO10,19,9,1,2.0,2.0,50.0,0,0,0.9691971547539548,0.7632145044532374,1.3655227396329217,-0.6733047535877497,-0.3597215394180717
20240612FKO11,19,10,1,2.0,2.0,50.0,0,1,0.2991403924786005,0.6890475878770886,-1.683938176141256,1.675524844081844,0.5326236412913166
20240612FKO12,19,11,0,2.0,2.0,50.0,0,1,-1.7727371401048342,-0.2720958042626732,-1.0996661388193605,-0.0999163450619364,1.060660171779816
20240612TKY01,13,0,8,2.0,2.0,45.0,2,1,0.910261863803066,0.5175049343624111,0.9375148061251825,1.0498956998493705,-1.3194558937007683
20240612TKY02,13,1,8,2.0,2.0,45.0,1,1,0.3822796089412277,0.5651824691548679,1.3613219450769845,0.3273472134396792,0.4188539082917052
20240612TKY03,13,2,8,2.0,2.0,45.0,2,0,-1.6172544669649378,-1.0413171084681982,-0.7784178519122166,0.1089258294677499,-1.1283549750214044
20240612TKY04,13,3,2,3.0,3.0,45.0,1,0,0.0642361583760797,0.3175433909169062,-1.2503115855224398,1.060887663337157,0.0470152448139618
20240612TKY05,13,4,8,3.0,3.0,45.0,2,0,-0.0116224883203376,0.3028871747886037,-1.8803128392160464,-1.7267545053909612,-1.5433372164823556
20240612TKY06,13,5,2,3.0,3.0,45.0,2,0,-1.1960483402713231,-1.1385304158367384,0.1789171771940052,0.0115759508545462,-0.4617123504668556
20240612TKY07,13,6,2,3.0,3.0,45.0,2,1,0.3575646211010874,0.0637474662220412,0.7139501317796274,-1.5277336640495855,-0.0598041629930805
20240612TKY08,13,7,2,3.0,3.0,45.0,2,1,-1.1454053224818184,-1.8549917742954931,0.5883118553238076,0.325715720680844,-1.352406865186773
20240612TKY09,13,8,2,4.0,4.0,45.0,2,0,-0.3625130076249191,-1.129470489596294,-0.6280168101867937,1.0612605881383204,1.1656310103003933
20240612TKY10,13,9,8,3.0,3.0,45.0,2,0,0.340883230720312,-0.6543521953658523,-0.1040308600201489,-1.7400600509770217,-1.492405014489278
20240612TKY12,13,11,1,2.0,2.0,45.0,1,1,0.3112581687920285,0.7499553596980548,0.2410238390159882,0.1525328936896256,1.6285075125100932
20240612MYJ01,9,0,4,2.0,2.0,40.0,0,0,0.6269188819446745,0.8203596379285343,0.1484887814784308,0.5020633981764545,0.4276994613841682
20240612MYJ02,9,1,0,1.0,1.0,40.0,0,0,0.1374876308930081,-1.810416584685995,1.613944652592486,0.7548340883552442,-1.841743407574142
20240612MYJ03,9,2,4,1.0,1.0,40.0,0,1,1.017854857516558,0.4519360575022719,1.029856246425552,-0.5764983925917389,-0.8455116894049417
20240612MYJ04,9,3,4,3.0,3.0,40.0,0,0,0.2699715490288689,0.5806540398756121,0.1964397550230848,0.2197261009945095,-0.9633432944855984
20240612MYJ05,9,4,0,2.0,2.0,40.0,0,1,0.0902443784746795,0.9263761387164854,1.431958452665015,1.9149388359588344,-1.4892440260175233
20240612MYJ06,9,5,1,2.0,2.0,40.0,0,1,-0.278619878526119,-0.2554331219737824,-1.631701525262528,0.106985475662716,0.6309291761714232
20240612MYJ07,9,6,1,4.0,4.0,40.0,0,0,-0.3496668824284466,0.0299799201779685,-1.212766764086289,0.5880223555552702,-0.3633362097563881
20240612MYJ08,9,7,1,4.0,4.0,40.0,0,1,0.0468498432641138,-1.6408770274967202,-0.446074746368294,-1.1472505590448967,0.2961744388795584
20240612MYJ09,9,8,1,4.0,4.0,40.0,0,0,1.849673356457854,-0.9984702261603432,-1.2711755828609663,-0.680036236890598,0.5796736197002083
20240612MYJ10,9,9,1,5.0,5.0,40.0,0,1,-0.375216686927239,-1.4748736678405985,-0.7756991431580602,-0.0007803815086513,-0.9128709291752944
20240612MYJ11,9,10,1,5.0,5.0,40.0,0,1,-0.4449710075084674,-1.3158916991768448,0.9985360147512392,-0.8430837959278852,0.6263765644712271
20240612MYJ12,9,11,1,4.0,4.0,40.0,0,1,0.4462972931741112,-0.1912063208354234,-1.2941706563068778,1.598167968712486,0.0
20240612MRG01,3,0,3,3.0,3.0,42.0,2,0,-0.5777331576025144,0.4628190511810612,-0.860173687777778,-1.1004338873273714,-0.7302967433402208
20240612MRG02,3,1,3,2.0,2.0,42.0,2,1,0.3444380722333119,0.1808191245422965,-0.566466319452347,-0.1695987888155913,-0.230479608498456
20240612MRG03,3,2,3,3.0,3.0,42.0,2,1,0.9846917496473592,1.4009146158126795,-0.700265050436168,1.4700919154334162,0.724713794565573
20240612MRG04,3,3,3,3.0,3.0,42.0,2,0,-0.0995576692339241,-0.0098602855726712,0.981108788134602,-0.4330343334386384,0.4838206248225872
20240612MRG05,3,4,3,3.0,3.0,42.0,2,1,0.1567824817505196,-1.5366436565818498,0.9442316657206876,-1.164630236119865,-0.7195730869230496
20240612MRG06,3,5,3,2.0,2.0,42.0,2,1,-0.2025507587757287,-0.7953409105227022,1.778440716237602,-0.579803852182602,-1.065835957972975
20240612MRG07,3,6,4,3.0,3.0,42.0,0,1,0.4746589265865759,1.3649422492936665,0.4361647991419282,1.267161464635957,0.9482884246523272
20240612MRG08,3,7,4,3.0,3.0,42.0,1,0,0.1912436324848294,0.19879932801853,0.1986366285792423,0.802854846364393,-0.5199168199626732
20240612MRG09,3,8,4,2.0,2.0,42.0,1,0,0.9349496586283884,0.8351458932858955,-0.2270778885083755,0.4578313651212748,1.2458852463001415
20240612MRG10,3,9,4,1.0,1.0,42.0,1,1,1.0525104183139846,0.4152846838656847,-0.5446677195349318,0.5707330941370277,-0.1510994713038781
20240612MRG11,3,10,0,1.0,1.0,42.0,1,0,0.2087769686820044,-1.78949451231145,0.50408880013284,0.1736107092315019,-0.6575529049898383
20240612MRG12,3,11,4,2.0,2.0,42.0,0,0,-0.0213667807623829,-0.2679064655212566,0.0981034952992337,-1.7843460564184692,0.7382716607354248
20240612SME01,4,0,3,3.0,1.0,45.0,2,0,-0.3862325533336119,0.5523648634318811,0.700004936774778,-1.1651557919681437,-0.0847579379525912
20240612SME02,4,1,4,2.0,1.0,45.0,3,0,-0.6123015967821965,-0.3735599449297709,-0.1268115825651981,1.5412009550276975,1.2539246564387914
20240612SME03,4,2,3,2.0,1.0,45.0,1,0,1.3005104928768123,1.4596700236335487,-1.1555244894697614,1.2309896039478956,0.977882671469969
20240612SME04,4,3,3,3.0,1.0,45.0,2,1,-0.6005740840224852,0.3306905118549051,-0.1224373438672361,1.148340395854576,-0.4333513900174159
20240612SME05,4,4,4,2.0,1.0,45.0,2,1,-1.2613692047723464,-0.2975878799954646,-1.1648122349389138,-0.7746041294214587,0.5924784615017331
20240612SME06,4,5,7,0.0,1.0,45.0,2,0,-0.7823652017355353,-1.534774943071466,-0.0739754384981666,-0.2319718650968407,0.1913477007683507
20240612SME07,4,6,4,2.0,1.0,45.0,2,0,-0.3501193526468146,-0.1976464565582938,-1.6504478637177828,1.1515923746207406,-0.8667027800348626
20240612SME08,4,7,4,2.0,1.0,45.0,2,0,-0.8264415858553628,-1.3470512334527418,0.0089155982278039,-0.9108503492285078,-0.3265986323710948
20240612SME09,4,8,3,2.0,1.0,45.0,1,1,0.7883716425459891,-1.517900890010759,0.314151150184862,-0.8960577298206087,0.0895143592549442
20240612SME10,4,9,7,0.0,1.0,45.0,0,1,1.3469300776883937,1.168092673480405,0.7109398383017406,-0.8252085607847462,-1.7200619103368204
20240612SME11,4,10,7,0.0,1.0,45.0,3,1,-1.3593946166369495,-1.4891639627625153,0.9672779799031695,1.6171517035402203,-1.4021481439119814
